customer_id,full_name,age,gender,country,city,occupation,annual_income,account_age_days,kyc_status,pep_flag,sanctions_flag,onboarding_date,risk_category,email,phone_number,customer_age_group,kyc_risk_flag
CUST-823809,Shane Jackson,41,Female,DE,East Michael,"Teacher, special educational needs",37431.0,2756,Verified,0,0,2018-10-31,Medium,jasminerice@example.org,+1-879-551-2027x64751,26-45,0
CUST-302458,Leslie Ramos,22,Male,FR,Foxchester,"Conservation officer, historic buildings",15193.0,233,Expired,0,0,2025-09-27,Medium,xlawrence@example.org,426-960-0810,18-25,0
CUST-236217,Sharon Boyd,66,Other,SG,South Tinatown,"Copywriter, advertising",14719.0,2654,Verified,0,0,2019-02-10,Low,rdavis@example.net,(819)453-6652x7734,65+,0
CUST-389809,Michael Austin,72,Other,NL,Mitchellside,Commercial/residential surveyor,18168.0,3154,Pending,0,0,2017-09-28,High,sjones@example.org,001-424-895-7569x12770,65+,1
CUST-952283,Tonya Mercer,51,Male,CA,Robinmouth,Radio broadcast assistant,4396.0,2015,Rejected,0,0,2020-11-10,Low,steven11@example.net,+1-213-429-9291x1601,46-65,1
CUST211410,Brandon Hill,74,Other,US,Stevenview,Interior and spatial designer,7626.0,143,Verified,0,0,2025-12-26,Low,,(553)288-2558x079,65+,0
CUST-139673,Whitney Flores,67,Female,MA,South Paul,Sports coach,57343.0,1351,Expired,0,0,2022-09-05,Medium,christopher42@example.com,001-721-430-1204x041,65+,0
CUST-173504,Travis Flores,46,Male,CA,Geraldland,"Accountant, chartered",69666.0,2824,Pending,0,0,2018-08-24,High,patrickgerald@example.org,001-201-729-0279,46-65,1
CUST-778506,Rachel Francis,29,Female,DE,East Jennifer,"Engineer, civil (contracting)",18502.0,1393,Verified,0,0,2022-07-25,Low,nicholsondaryl@example.com,473.207.6742x726,26-45,0
CUST-829685,Steven Benson,67,Male,FR,New Christopherside,Public affairs consultant,32977.0,1472,Verified,0,0,2022-05-07,Low,bponce@example.org,(427)751-4465x153,65+,0
CUST-612997,Bryan Duke,67,Male,SG,Deborahborough,Housing manager/officer,27388.0,2636,Verified,0,0,2019-02-28,Low,mark23@example.net,nan,65+,0
CUST-856035,Sara Spence,23,Female,JO,Atkinsonfurt,"Geologist, wellsite",190083.0,3306,Verified,0,0,2017-04-29,Medium,eric28@example.org,316-995-3011,18-25,0
CUST-612643,Richard Thompson,20,Female,NL,East Jason,"Programmer, multimedia",48228.0,2533,Verified,0,0,2019-06-11,Low,spoole@example.net,873-754-8559,18-25,0
CUST-740916,Glenda Dodson,39,Other,PK,Thomasmouth,Agricultural consultant,20139.0,3349,Verified,0,0,2017-03-17,Medium,ucole@example.net,(678)519-3991x552,26-45,0
CUST-873774,Rodney Jones,69,Female,JO,Lake Steven,Chartered public finance accountant,11283.0,2803,Verified,0,0,2018-09-14,Medium,dray@example.org,(559)445-5753x446,65+,0
CUST-248097,Robert Davis,71,Male,JP,Taylorburgh,"Nurse, learning disability",7154.0,2267,Verified,0,0,2020-03-03,Low,adkinskaitlyn@example.com,001-728-570-8911,65+,0
CUST-116389,Mrs. Katie Stevens,80,Male,IR,Jessicafurt,Seismic interpreter,25397.0,735,Expired,0,0,2024-05-13,Medium,katherinereese@example.com,+1-597-549-5919x77212,65+,0
CUST-316174,Catherine Wright,36,Other,US,South Andrewside,Industrial buyer,12972.0,1845,Verified,0,0,2021-04-29,Low,grace29@example.net,654-791-2633,26-45,0
CUST-966630,Stacey Matthews,56,Female,CA,East Sandra,IT sales professional,8138.0,2285,Verified,0,0,2020-02-14,Low,shaunmendoza@example.org,868.913.9645,46-65,0
CUST-586765,Todd Freeman,44,Female,NG,Port Courtney,Regulatory affairs officer,14008.0,462,Pending,0,0,2025-02-10,High,alexandriacoleman@example.com,+1-783-225-8458x113,26-45,1
CUST-481884,Keith Williams,54,Male,CA,Alvinton,"Engineer, communications",10331.0,1370,Verified,0,0,2022-08-17,Low,michelle97@example.com,(609)605-4855x7808,46-65,0
CUST-608623,Daniel Taylor,83,Male,PK,Shelleytown,Drilling engineer,71754.0,964,Pending,0,0,2023-09-27,Medium,froberts@example.com,001-783-741-5834x185,65+,1
CUST-338846,Julia Strickland,30,Male,JP,Port Evelyn,Interpreter,40828.0,3564,Verified,0,0,2016-08-14,Medium,thomasbell@example.net,294.683.4552x77258,26-45,0
CUST-577092,Luke Willis,40,Female,CA,Port Mary,"Engineer, land",21903.0,1875,Pending,0,0,2021-03-30,Medium,tanyapowers@example.org,001-770-995-8487x0465,26-45,1
CUST-216506,Courtney Smith,77,Female,CA,Lake James,"Surveyor, rural practice",62066.0,3115,Verified,0,0,2017-11-06,Medium,gary58@example.net,8932406011,65+,0
CUST-531694,Wayne Gamble,84,Female,NL,South Courtneyfort,"Development worker, community",23252.0,887,Verified,0,0,2023-12-13,Low,todd67@example.net,+1-983-285-3965x666,65+,0
CUST-720517,Philip Gallegos,37,Other,NL,New Bill,Community education officer,12053.0,1712,Rejected,0,0,2021-09-09,Medium,parklance@example.com,656-957-8130x6086,26-45,1
CUST-961186,Deborah Moreno,30,Female,AU,East Andrewtown,Dispensing optician,63971.0,341,Verified,0,0,2025-06-11,Low,erika04@example.org,001-748-978-2818x4644,26-45,0
CUST-603088,Aaron Lopez,57,Male,JP,Harrisonton,Rural practice surveyor,32120.0,3515,Verified,0,0,2016-10-02,Low,chapmanbrendan@example.com,+1-810-246-0342,46-65,0
CUST-488414,Leah Zamora,77,Other,FR,South Timothy,Minerals surveyor,10656.0,3525,Verified,0,0,2016-09-22,Medium,michellekidd@example.net,+1-983-412-6910x71009,65+,0
CUST-668784,David Williams,44,Other,AF,Keithmouth,"Librarian, public",19278.0,3608,Verified,0,0,2016-07-01,Medium,paul46@example.org,(918)859-4017,26-45,0
CUST-483329,Christopher Brown,64,Male,FR,East Williammouth,Print production planner,11933.0,2888,Verified,0,0,2018-06-21,Low,sandovalrodney@example.net,001-587-494-4346x8351,46-65,0
CUST-708299,Benjamin Smith,44,Other,SG,Jennifertown,Insurance risk surveyor,8366.0,1313,Verified,0,0,2022-10-13,Low,zwilson@example.org,629-534-3685,26-45,0
CUST-969856,Edgar Ramirez,33,Female,JP,Shawnton,"Accountant, chartered public finance",42121.0,2779,Pending,0,0,2018-10-08,High,rodriguezstephen@example.com,689.604.6248x5536,26-45,1
CUST-168815,Nicole Wolfe,42,Female,AF,Lake Veronica,Marketing executive,83833.0,1601,Expired,0,0,2021-12-29,Low,ellisnicholas@example.com,285-246-4021,26-45,0
CUST-314178,Samuel Harrison,84,Other,CU,Martinfort,Curator,8275.0,1707,Rejected,0,0,2021-09-14,Medium,carlosdavis@example.net,001-614-656-9614x71295,65+,1
CUST-123107,Amber Martinez,47,Other,FR,Beckerport,Video editor,32665.0,1687,Verified,0,0,2021-10-04,Low,joseph36@example.com,(685)372-6181x0964,46-65,0
CUST-418853,Amy Escobar,34,Female,EG,Katieview,Metallurgist,13968.0,1065,Verified,0,0,2023-06-18,Low,conwayscott@example.com,(555)717-3718x99777,26-45,0
CUST-268600,Natasha Cortez,54,Male,CH,Robertsbury,Race relations officer,15662.0,3438,Pending,0,0,2016-12-18,Medium,bethanyespinoza@example.org,001-372-274-6376,46-65,1
CUST-373056,Patricia Kirby,65,Male,US,Port Kelseyville,Acupuncturist,14549.0,2897,Verified,0,0,2018-06-12,Low,staceymartin@example.com,001-674-692-8554x22712,46-65,0
CUST-126135,Adam Mccarthy,69,Female,SG,Lake Frank,Barrister's clerk,12030.0,1877,Expired,0,0,2021-03-28,Medium,brittany64@example.org,(324)581-8971x50232,65+,0
CUST-403905,Jessica Jackson,36,Other,JP,Lopezstad,"Horticulturist, commercial",22787.0,1811,Verified,0,0,2021-06-02,Low,shawn72@example.com,(260)999-9158x4560,26-45,0
CUST-981723,Julie Miller,46,Female,GB,Caseyhaven,Police officer,12312.0,1337,Verified,0,0,2022-09-19,Low,sheppardjay@example.org,752-740-1878,46-65,0
CUST-990714,Mandy Miller,75,Other,FR,West Jakemouth,Town planner,26617.0,358,Rejected,0,0,2025-05-25,Medium,whitecrystal@example.org,311.492.5533,65+,1
CUST-255132,Guy Schmidt,72,Female,CA,Jillland,Psychiatric nurse,21265.0,50,Verified,0,0,2026-03-29,Medium,brianjackson@example.com,662.702.0401x071,65+,0
CUST-942725,Brian Deleon,74,Female,SA,Pattersonside,Environmental manager,18633.0,2982,Rejected,0,0,2018-03-19,Medium,jessicadyer@example.org,685.716.4083x80912,65+,1
CUST-650818,Kiara Ward,60,Male,CH,Robertbury,Clinical research associate,,2420,Pending,0,0,2019-10-02,High,,nan,46-65,1
CUST-243578,Danny Santana,43,Male,SG,Port Aaronchester,"Engineer, manufacturing systems",14709.0,1186,Verified,0,0,2023-02-17,Medium,ginagomez@example.net,+1-244-240-9968x8210,26-45,0
CUST-102565,Jocelyn Jenkins,37,Female,GB,Morristown,Recycling officer,37375.0,2624,Pending,0,0,2019-03-12,High,dalvarez@example.net,(331)244-0731x347,26-45,1
CUST-225152,Adrienne Acevedo,53,Female,CH,Cruzmouth,"Nurse, adult",31277.0,274,Verified,0,0,2025-08-17,Low,reginald65@example.com,344-564-7522x757,46-65,0
CUST-225392,Lawrence Sampson,65,Other,JP,Williamville,Dance movement psychotherapist,11111.0,72,Pending,0,0,2026-03-07,High,clarkejacqueline@example.com,(433)534-4571x5979,46-65,1
CUST-478707,Kaitlyn Rangel,71,Other,NL,South Michelle,Local government officer,23612.0,1459,Verified,0,0,2022-05-20,Low,ronaldbrooks@example.com,578.582.3058x1073,65+,0
CUST-889188,Teresa Taylor,39,Other,GB,Port Todd,Tax inspector,37271.0,1296,Pending,0,0,2022-10-30,High,nicole44@example.org,001-803-392-3582x4575,26-45,1
CUST-643341,Joyce Baldwin,54,Female,SG,New Jacobland,Technical author,6845.0,1688,Verified,0,0,2021-10-03,Low,katrinaroberts@example.com,687-810-3105x3264,46-65,0
CUST-823153,Suzanne Carter,85,Other,JP,Bellview,"Pharmacist, hospital",,2877,Pending,0,0,2018-07-02,Medium,,nan,65+,1
CUST-824619,Melissa White,64,Male,SG,East Troyburgh,Acupuncturist,13851.0,3645,Rejected,0,0,2016-05-25,Low,tiffany30@example.com,nan,46-65,1
CUST-998435,Jennifer Torres,36,Other,US,Port Rebecca,Trading standards officer,32840.0,514,Verified,1,0,2024-12-20,Medium,rduran@example.net,001-329-697-8511x0732,26-45,0
CUST-213054,Brian Jones,22,Other,AU,North Sheila,"Pharmacist, community",12909.0,243,Verified,0,0,2025-09-17,Low,alvaradocrystal@example.com,844.663.9276x547,18-25,0
CUST-315378,Emily Holmes,43,Male,FR,Ramosstad,"Engineer, electronics",6226.0,120,Verified,0,0,2026-01-18,Medium,fhernandez@example.org,213.436.3817,26-45,0
CUST353569,Jessica Perez,82,Other,PK,North Willieton,"Engineer, production",7049.0,3358,Verified,0,0,2017-03-08,Medium,ybeard@example.net,373-750-3163x4006,65+,0
CUST-860583,Michael Rivera,30,Male,CH,Jamesstad,English as a foreign language teacher,22780.0,3487,Pending,0,0,2016-10-30,High,qhubbard@example.com,001-583-367-7288,26-45,1
CUST-544692,Alexis Fisher,45,Other,US,North Tylermouth,"Physicist, medical",26418.0,463,Pending,0,0,2025-02-09,Medium,kathleenmurphy@example.org,001-556-738-0001x2559,26-45,1
CUST-186243,Andrew Moses,59,Female,JO,Theresaberg,Careers adviser,11695.0,1162,Verified,0,0,2023-03-13,Medium,thomas22@example.com,800.871.1330x5569,46-65,0
CUST-998392,Tara Williams,26,Female,CH,Cochranfort,Cartographer,34441.0,1506,Verified,1,0,2022-04-03,Medium,iwilliams@example.org,(720)608-8722,26-45,0
CUST-513989,Joseph Ramirez,69,Other,DE,Port Kathleenfort,Agricultural engineer,6883.0,417,Pending,0,0,2025-03-27,High,lisa71@example.net,(487)325-2102,65+,1
CUST-228725,Kelly Crawford,47,Female,JP,New Julie,"Restaurant manager, fast food",21030.0,1141,Pending,0,0,2023-04-03,High,jamesdaniel@example.org,429-286-4379,46-65,1
CUST-636256,Michael Sandoval,53,Male,SG,South Johnton,Homeopath,9436.0,443,Verified,0,0,2025-03-01,Low,michael12@example.net,(687)484-5633,46-65,0
CUST-128048,Jason Bryant,40,Female,FR,West Laura,Planning and development surveyor,13956.0,1340,Verified,0,0,2022-09-16,Low,kmonroe@example.org,587.282.8290,26-45,0
CUST-407823,Paige Vargas,81,Female,AU,West Denise,Broadcast journalist,22769.0,2222,Verified,0,0,2020-04-17,Low,joneschristopher@example.net,001-719-978-4868x381,65+,0
CUST-994303,Eugene Hoffman,66,Female,AU,South Mark,Armed forces logistics/support/administrative officer,12060.0,135,Verified,0,0,2026-01-03,Low,iwaters@example.org,001-334-349-4562x05368,65+,0
CUST-214695,Rita Moreno,80,Other,DE,Hansonside,Nutritional therapist,16828.0,2210,Verified,0,0,2020-04-29,Medium,vmeyers@example.com,+1-788-973-9338x03415,65+,0
CUST-809348,Paul Taylor,63,Female,GB,Heidiborough,Police officer,44551.0,116,Verified,0,0,2026-01-22,Medium,michael41@example.net,701.500.7586,46-65,0
CUST-461908,Alexandria Davenport,63,Female,GB,Steventown,"Chemist, analytical",14708.0,2709,Verified,0,0,2018-12-17,Low,brandon22@example.net,001-287-466-4586x89325,46-65,0
CUST-120669,Devon James,59,Male,AU,South Shawn,"Lecturer, further education",39536.0,3537,Verified,0,0,2016-09-10,Low,miguel81@example.com,+1-816-243-6091x943,46-65,0
CUST-509260,Michael Patterson,59,Other,IQ,Port Julie,Make,9988.0,2001,Verified,0,0,2020-11-24,Medium,zunigajennifer@example.com,652.716.6590x3161,46-65,0
CUST-766311,Valerie Richard,27,Other,US,Millerfurt,Magazine features editor,31916.0,1087,Verified,1,0,2023-05-27,High,donna40@example.com,+1-896-871-1773x3473,26-45,0
CUST-720615,Benjamin Anderson,61,Female,PK,East Joshuastad,Environmental manager,60421.0,3282,Verified,0,0,2017-05-23,Low,gcurtis@example.com,(887)760-1299x1989,46-65,0
CUST-666176,Wesley Taylor,58,Male,CA,New Andrewton,Print production planner,3904.0,1030,Verified,0,0,2023-07-23,Low,alexisrodriguez@example.org,+1-334-855-0471x47688,46-65,0
CUST-623452,Katherine Savage,45,Other,CH,Freemanland,Operations geologist,12609.0,3041,Expired,0,0,2018-01-19,Medium,andrewmay@example.org,(307)340-8801x3396,26-45,0
CUST-162790,Linda Ross,84,Male,CA,New Eddiefort,Arts administrator,32989.0,606,Verified,0,0,2024-09-19,Low,shelleyreynolds@example.org,528-438-2171,65+,0
CUST-987060,Jean Flores,70,Female,SG,South Katelynmouth,Holiday representative,19108.0,2647,Verified,0,0,2019-02-17,Low,lindsay70@example.com,371-369-7523x594,65+,0
CUST-586706,Alexandra Tucker,80,Other,CH,West Maryfort,Estate agent,28561.0,1729,Verified,0,0,2021-08-23,Low,ashley54@example.org,(932)892-7140,65+,0
CUST-775591,Sonya Reed,23,Other,AU,Thomasstad,Nutritional therapist,14432.0,82,Verified,0,0,2026-02-25,Low,hansencharlene@example.org,2446403944,18-25,0
CUST-789365,Sharon Walters,29,Female,CH,Ianshire,Advertising copywriter,23402.0,2967,Pending,0,0,2018-04-03,Medium,vlynch@example.com,(671)301-4888x732,26-45,1
CUST-364039,Steven Vincent,81,Male,US,East Barbara,Historic buildings inspector/conservation officer,19752.0,501,Pending,0,0,2025-01-02,High,cjones@example.org,(556)804-6025x413,65+,1
CUST-212002,Drew Hill,40,Male,CH,Davisburgh,Marketing executive,49883.0,1801,Verified,0,0,2021-06-12,Medium,scotttaylor@example.com,+1-609-304-7011x174,26-45,0
CUST-815903,Jennifer Perry,49,Female,NL,Lake Marissaville,Microbiologist,26320.0,594,Verified,0,0,2024-10-01,Low,vanessawilson@example.com,964-586-2311x2364,46-65,0
CUST-937750,Edward Salinas,24,Other,NL,Lake Shannonmouth,Geochemist,27898.0,2751,Verified,0,0,2018-11-05,Low,wongcarlos@example.com,(420)231-7946x1863,18-25,0
CUST-563892,Joann Schultz,67,Male,NL,Hesterport,Exercise physiologist,16509.0,1610,Expired,0,0,2021-12-20,Low,bakermichael@example.net,(330)964-5320,65+,0
CUST-432591,Ricky Daniels,70,Male,US,Amyland,Civil Service fast streamer,15657.0,329,Pending,0,0,2025-06-23,High,humphreykenneth@example.org,736.525.6887,65+,1
CUST-205272,Ann Villa,38,Other,US,West Brian,"Buyer, retail",16272.0,272,Verified,0,0,2025-08-19,Low,hbenjamin@example.com,nan,26-45,0
CUST-760766,Brittany Morris,74,Other,LB,North Ronaldport,Press sub,29030.0,1642,Verified,0,0,2021-11-18,Low,michele47@example.org,8265451218,65+,0
CUST-900234,Antonio Smith,34,Other,JP,West Elizabeth,"Administrator, sports",16404.0,3247,Expired,0,0,2017-06-27,Low,baxterjoseph@example.net,400-273-3638x02762,26-45,0
CUST-308314,Brian Flores,28,Female,CA,Larsenport,Fast food restaurant manager,26979.0,1612,Expired,0,0,2021-12-18,Low,penaconnie@example.net,nan,26-45,0
CUST-339816,Amy Thompson,29,Female,UA,Stoneport,Financial manager,94162.0,2873,Expired,0,0,2018-07-06,Medium,debrawilkins@example.com,(481)782-3088x757,26-45,0
CUST-114800,Melvin Ramirez,85,Female,SG,Joelmouth,English as a foreign language teacher,40529.0,1859,Pending,0,0,2021-04-15,Medium,moniqueadams@example.net,959.900.7805x514,65+,1
CUST-618172,Martin Davis,66,Male,CA,South Emily,Medical physicist,17532.0,847,Verified,1,0,2024-01-22,High,jeffery60@example.net,491-634-4943x163,65+,0
CUST-374516,Edward Huffman,48,Other,AU,South Jessicabury,Primary school teacher,51064.0,1018,Verified,0,0,2023-08-04,Low,ubrown@example.net,(545)540-0079x7893,46-65,0
CUST-322526,Destiny Smith,67,Other,CA,Murphybury,Barista,16553.0,2447,Verified,0,0,2019-09-05,Low,sandramcclain@example.net,480-311-0737x0193,65+,0
CUST-803375,John Rodriguez,23,Male,US,Walterville,Fast food restaurant manager,5288.0,2539,Verified,1,0,2019-06-05,High,bwalker@example.com,+1-765-661-4058,18-25,0
CUST-628216,Robert Steele,81,Female,NL,Rodneyville,Higher education careers adviser,10876.0,541,Verified,0,0,2024-11-23,Low,ethompson@example.com,792-398-8073x19586,65+,0
CUST-975355,Daniel Caldwell,53,Other,GB,South Christopherland,"Surveyor, mining",5945.0,1762,Verified,0,0,2021-07-21,Low,sonya74@example.net,001-486-450-1127,46-65,0
CUST-615138,Mr. William Lester Jr.,37,Other,NL,North Victoria,Telecommunications researcher,17221.0,2693,Verified,0,0,2019-01-02,Low,qadkins@example.net,498.276.3035x13294,26-45,0
CUST-557629,Jennifer Brown,32,Female,MM,South Emily,"Editor, magazine features",22312.0,1461,Rejected,0,0,2022-05-18,Medium,masondonald@example.net,(789)389-8668x594,26-45,1
CUST-397917,Robert Richards,41,Male,JP,Melissatown,Site engineer,71218.0,3370,Verified,0,0,2017-02-24,Medium,josegraham@example.org,nan,26-45,0
CUST-180567,Peter Mccann,49,Female,FR,Carlosberg,"Teacher, early years/pre",27690.0,3635,Verified,0,0,2016-06-04,Low,oscarandersen@example.net,(394)898-0024,46-65,0
CUST-261245,Joseph Byrd,21,Male,AU,West Loristad,Recycling officer,18894.0,2899,Verified,0,0,2018-06-10,Medium,joshua01@example.org,979.259.6235,18-25,0
CUST-575111,Robert Robertson,59,Other,CH,West Thomas,Housing manager/officer,39363.0,3265,Verified,0,0,2017-06-09,Low,jennifer54@example.com,319-796-6917x544,46-65,0
CUST-499917,Amy Jones,29,Female,US,West Suzannefort,Transport planner,4685.0,984,Rejected,0,0,2023-09-07,Low,barbararussell@example.org,386.339.8874x362,26-45,1
CUST-785836,Heather Morse,37,Male,GB,East Mollyton,Immigration officer,25976.0,3282,Verified,0,0,2017-05-23,Medium,cruzgarrett@example.org,001-778-826-5372x23360,26-45,0
CUST-613406,Stephanie Yang,75,Female,AU,East Rebeccaton,Operational researcher,37782.0,2307,Verified,0,0,2020-01-23,Low,hannah82@example.com,(530)618-8199x83142,65+,0
CUST-458345,Stephen Cruz,77,Other,US,Lake Nathan,Historic buildings inspector/conservation officer,7824.0,2811,Pending,0,0,2018-09-06,Medium,waltersalex@example.org,228.763.7377x46902,65+,1
CUST-255825,Theodore Bradley,34,Other,NL,Tammiefurt,Printmaker,49051.0,3447,Verified,0,0,2016-12-09,Medium,yowen@example.org,+1-412-273-4839x4886,26-45,0
CUST-199074,Jeffrey Mathews,77,Other,JP,Schneidershire,Community development worker,27915.0,3330,Verified,0,0,2017-04-05,Medium,,597-854-6363,65+,0
CUST-983855,Samuel Johnson,68,Male,AF,Jamesport,Estate manager/land agent,16470.0,3592,Pending,0,0,2016-07-17,High,johnsonpatrick@example.net,001-396-643-4372x445,65+,1
CUST-296284,Victoria Young,45,Male,AF,Crawfordstad,"Production assistant, radio",34301.0,2475,Verified,0,0,2019-08-08,Low,,+1-616-445-4765x055,26-45,0
CUST-825411,Fernando Sanchez,69,Other,CH,Jenniferfurt,Adult nurse,107956.0,2466,Pending,0,0,2019-08-17,High,kathleenfoster@example.net,+1-493-741-9436x4425,65+,1
CUST-191892,Darrell Stevenson,34,Male,SY,Port Victoriastad,English as a foreign language teacher,25016.0,459,Pending,0,0,2025-02-13,Medium,adam06@example.net,679.379.1824x13897,26-45,1
CUST-756470,Vanessa Powers,42,Male,GB,East Aimee,Regulatory affairs officer,26206.0,1899,Verified,0,0,2021-03-06,Low,michaelbrooks@example.org,671.314.6668x8861,26-45,0
CUST-571351,Mary Williams,49,Male,GB,Hesterville,Environmental manager,15969.0,3398,Pending,0,0,2017-01-27,High,ortizjenny@example.org,764.517.2603x2214,46-65,1
CUST-681230,Reginald Johnson,55,Male,AU,Marystad,"Scientist, forensic",12150.0,1992,Verified,0,0,2020-12-03,Low,zgarcia@example.net,(818)699-6228x99418,46-65,0
CUST-680130,Sergio Rose,26,Female,NL,Kennedyland,Energy engineer,39388.0,1709,Expired,0,0,2021-09-12,Low,cmartinez@example.org,941-706-4476x3361,26-45,0
CUST-592034,Nathan Moore,62,Female,US,New Brandon,Make,12097.0,900,Verified,0,0,2023-11-30,Low,arodriguez@example.org,542-959-8581,46-65,0
CUST-973548,Carla Rush,64,Female,SG,Port Ianside,Teaching laboratory technician,23158.0,3460,Verified,0,0,2016-11-26,Low,nathan64@example.net,815.522.3608x2621,46-65,0
CUST-205805,Richard Jones,71,Female,GB,Lesliehaven,Aid worker,15766.0,858,Verified,1,0,2024-01-11,High,martinezkaren@example.net,+1-466-731-3506x12220,65+,0
CUST-133522,Monica Ward,26,Female,CA,West Diamondmouth,IT sales professional,30800.0,2530,Verified,0,0,2019-06-14,Low,francobrandi@example.net,738-898-0423x51785,26-45,0
CUST-258522,Anne Fisher,83,Other,FR,New Jamesbury,Corporate treasurer,27821.0,2894,Verified,0,0,2018-06-15,Low,anthony84@example.com,001-751-729-3146x88165,65+,0
CUST-206816,Eric Glenn,23,Other,IQ,East Crystalstad,Drilling engineer,45536.0,2581,Verified,0,0,2019-04-24,Medium,brittany83@example.com,+1-920-748-7464x98046,18-25,0
CUST-261790,Elizabeth Clayton,64,Female,SG,Lake James,Therapeutic radiographer,15413.0,504,Pending,0,0,2024-12-30,Medium,jennifer63@example.net,(510)237-8945x00465,46-65,1
CUST-189374,Kevin Huffman,52,Female,JP,North Angela,Clinical psychologist,18234.0,1700,Verified,0,0,2021-09-21,Medium,susan64@example.net,+1-566-643-9358x9517,46-65,0
CUST-529191,Sandra Smith,76,Other,SG,Jamesfurt,"Designer, multimedia",11101.0,1482,Expired,0,0,2022-04-27,Medium,eric32@example.org,(716)411-7323x40103,65+,0
CUST-272306,Michael Burns,73,Male,CA,Thomasmouth,Ship broker,16139.0,152,Verified,0,0,2025-12-17,Low,thompsonjamie@example.net,611-462-6333x88942,65+,0
CUST-410089,Michele Morris,71,Female,NL,West Josephside,"Programmer, multimedia",28684.0,2871,Verified,0,0,2018-07-08,Low,,6455997956,65+,0
CUST-834312,Steven Johnson,69,Female,FR,Hollandfort,Actor,37417.0,3636,Verified,0,0,2016-06-03,Low,alexandria37@example.net,+1-834-338-2792x44919,65+,0
CUST-416178,Matthew Smith,28,Male,DE,Thomasville,Environmental health practitioner,11550.0,1598,Pending,0,0,2022-01-01,High,kevinreed@example.com,701.505.4230x06188,26-45,1
CUST-766564,Christopher Wood,38,Male,VE,Jessicaland,"Surveyor, quantity",40486.0,3263,Verified,0,0,2017-06-11,Medium,dmaxwell@example.com,9706711404,26-45,0
CUST-491096,Juan Robinson,51,Other,AU,Bushberg,"Administrator, Civil Service",56894.0,508,Verified,0,0,2024-12-26,Low,asmith@example.net,nan,46-65,0
CUST-881984,Aaron Brown,47,Female,GB,Robertchester,Meteorologist,29419.0,2732,Pending,0,0,2018-11-24,High,ethompson@example.com,+1-259-916-2246x87113,46-65,1
CUST-962813,Sarah Vang,64,Female,IQ,Sarahside,"Surveyor, building control",81941.0,2915,Verified,0,0,2018-05-25,Medium,ronald29@example.net,661-759-6326x2528,46-65,0
CUST-651818,James Johnson,69,Other,DE,New Zacharyside,Local government officer,12814.0,3191,Verified,0,0,2017-08-22,Low,christopher92@example.com,836-778-6179,65+,0
CUST-537174,Mark Watkins,38,Male,AU,Howardview,Housing manager/officer,9216.0,1986,Pending,0,0,2020-12-09,Medium,umoore@example.org,5188283196,26-45,1
CUST-686181,Dr. Ernest Rodriguez,65,Male,FR,Port Codyfurt,"Embryologist, clinical",6341.0,1674,Verified,0,0,2021-10-17,Medium,kirkbell@example.com,2974717111,46-65,0
CUST-609529,Fred Marsh,21,Male,MA,Rodrigueztown,Animal technologist,62769.0,2416,Verified,0,0,2019-10-06,Medium,corysawyer@example.org,+1-928-401-0914x228,18-25,0
CUST-465584,Troy Norris,26,Male,CA,Diazmouth,"Production assistant, television",34823.0,2348,Verified,0,0,2019-12-13,Low,cynthiajordan@example.net,751-875-3475x78257,26-45,0
CUST-629283,Lawrence Simpson,76,Female,FR,New Tiffany,"Conservator, museum/gallery",21185.0,611,Expired,0,0,2024-09-14,Medium,kennedymarilyn@example.com,744-335-9002,65+,0
CUST-803011,Terri Arroyo DVM,74,Other,US,West Adamborough,"Teacher, adult education",26795.0,363,Expired,0,0,2025-05-20,Low,bobbyscott@example.org,001-765-972-1134,65+,0
CUST-748758,John Ramirez,24,Other,DE,New Kimberly,Jewellery designer,10018.0,3075,Verified,0,0,2017-12-16,Medium,nguyenalicia@example.net,nan,18-25,0
CUST-839893,Devin Arroyo,74,Male,SG,East Janet,Medical technical officer,122030.0,2486,Verified,0,0,2019-07-28,Low,lmorales@example.com,975.357.6954,65+,0
CUST-500567,Samantha Green,50,Male,JO,Lake Williamstad,Press photographer,24111.0,407,Verified,0,0,2025-04-06,Low,maureen15@example.com,(754)764-9926,46-65,0
CUST-441092,Bonnie Patterson,41,Male,JP,New Sandra,"Civil engineer, consulting",23779.0,1221,Verified,0,0,2023-01-13,Low,eric09@example.com,+1-770-343-8038,26-45,0
CUST-351262,Andrew Austin,48,Female,AU,South Robert,Engineering geologist,36608.0,2067,Verified,0,0,2020-09-19,Low,fallen@example.org,001-320-943-7432x0591,46-65,0
CUST-119527,Robert Davis,52,Other,CH,West Taylor,"Administrator, Civil Service",30844.0,2766,Verified,0,0,2018-10-21,Low,mannjacob@example.org,+1-453-853-9864x101,46-65,0
CUST-313340,Barbara Hanson,36,Female,DE,Orozcofurt,"Pharmacist, community",25763.0,689,Pending,0,0,2024-06-28,High,lopezalicia@example.net,493-716-7515,26-45,1
CUST-784781,Stephanie Miller,39,Male,PK,Scottport,Personnel officer,12665.0,1976,Verified,0,0,2020-12-19,Medium,xfrye@example.com,001-266-751-0001x800,26-45,0
CUST-269257,Pamela Matthews,26,Female,AF,South Danielton,Biomedical scientist,30638.0,2861,Verified,0,0,2018-07-18,Medium,hughesjessica@example.com,001-624-431-4340,26-45,0
